User,Card,Year,Month,Day,Zip,MCC,Amount,UseChip,MerchantName,MerchantCity,MerchantState,target
288.0,1.0,2018.0,2.0,21.0,75211.0,5651.0,$26.54,Chip Transaction,Clothing Store 3,Dallas,TX,No
771.0,0.0,2019.0,3.0,20.0,60429.0,5912.0,$93.36,Swipe Transaction,Skylers Drugs,Hazel Crest,IL,No
889.0,1.0,2010.0,5.0,19.0,51694.67689524219,4784.0,$11.16,Online Transaction,Auto Toll Provider 2,ONLINE,CA,No
216.0,2.0,2011.0,10.0,30.0,81252.0,5912.0,$9.80,Swipe Transaction,Pharmacy Company 4,Westcliffe,CO,No
1523.0,0.0,2013.0,11.0,21.0,51694.67689524219,4784.0,$14.99,Online Transaction,Auto Toll Provider 1,ONLINE,CA,No
193.0,0.0,2019.0,5.0,23.0,93905.0,5411.0,$1.13,Chip Transaction,Supermarket Chain 2,Salinas,CA,No
1781.0,3.0,2011.0,10.0,30.0,92116.0,5912.0,$10.66,Swipe Transaction,Xi San Diego Apothecary,San Diego,CA,No
1659.0,0.0,2008.0,11.0,21.0,22207.0,5651.0,$164.60,Swipe Transaction,Clothing Store 4,Arlington,VA,No
417.0,1.0,2016.0,5.0,18.0,60645.0,5814.0,$12.50,Chip Transaction,Fast Food Chain 1,Chicago,IL,No
1220.0,1.0,2017.0,5.0,19.0,19601.0,5812.0,$25.74,Chip Transaction,Restaurant Chain 5,Reading,PA,No
289.0,0.0,2011.0,12.0,25.0,55318.0,5812.0,$2.04,Swipe Transaction,Restaurant Chain 9,Chaska,MN,No
1796.0,3.0,2004.0,6.0,28.0,10032.0,5310.0,$74.32,Swipe Transaction,Discount Store 2,New York,NY,No
581.0,1.0,2013.0,3.0,14.0,77535.0,7542.0,$15.60,Swipe Transaction,Adams Car Cleaners,Dayton,TX,No
922.0,4.0,2016.0,1.0,31.0,23606.0,5499.0,$1.26,Chip Transaction,Convenience Store Chain 1,Newport News,VA,No
94.0,3.0,2012.0,7.0,4.0,48219.0,5912.0,$93.10,Swipe Transaction,Pharmacy Company 1,Detroit,MI,No
1556.0,0.0,1998.0,2.0,17.0,78254.0,4829.0,$80.00,Swipe Transaction,Money Transfer Company 1,San Antonio,TX,No
1318.0,3.0,2005.0,6.0,25.0,87120.0,5311.0,$43.24,Swipe Transaction,Department Store 5,Albuquerque,NM,No
919.0,3.0,2018.0,1.0,15.0,13760.0,7922.0,$53.71,Chip Transaction,Ronnies Endicott Theater,Endicott,NY,No
1907.0,5.0,2008.0,5.0,16.0,1266.0,5812.0,$55.03,Swipe Transaction,Turner Restaurant,West Stockbridge,MA,No
821.0,0.0,2012.0,10.0,11.0,83440.0,5541.0,$20.35,Swipe Transaction,Gas Station Company 10,Rexburg,ID,No
677.0,1.0,2017.0,8.0,6.0,95337.0,5211.0,$29.92,Chip Transaction,Home Improvement Store 1,Manteca,CA,No
617.0,0.0,2012.0,12.0,11.0,11714.0,4121.0,$29.69,Swipe Transaction,Jones Bethpage Taxi,Bethpage,NY,No
1861.0,1.0,2005.0,8.0,28.0,51694.67689524219,4121.0,$7.42,Online Transaction,Ride Sharing Company 1,ONLINE,CA,No
526.0,2.0,2020.0,1.0,19.0,29223.0,4214.0,$11.67,Chip Transaction,Delivery Company 1,Columbia,SC,No
1872.0,2.0,2015.0,8.0,19.0,59802.0,7995.0,$68.37,Chip Transaction,Carls Resort and Casino,Missoula,MT,No
1218.0,0.0,2004.0,6.0,21.0,51694.67689524219,4784.0,$34.09,Online Transaction,Auto Toll Provider 1,ONLINE,CA,No
1098.0,0.0,2008.0,8.0,21.0,2145.0,5541.0,$94.71,Swipe Transaction,Gas Station Company 1,Somerville,MA,No
339.0,5.0,2017.0,10.0,11.0,15120.0,4829.0,$140.00,Chip Transaction,Money Transfer Company 1,Homestead,PA,No
1629.0,3.0,2017.0,9.0,6.0,27948.0,7995.0,$74.25,Chip Transaction,Anwar Casino Resort,Kill Devil Hills,NC,No
1895.0,1.0,2004.0,9.0,2.0,33880.0,3395.0,$133.82,Swipe Transaction,Car Rental Company 6,Winter Haven,FL,No
533.0,0.0,2017.0,8.0,29.0,51694.67689524219,4899.0,$167.62,Online Transaction,Digital Delivery Company 4,ONLINE,CA,No
1288.0,0.0,2003.0,11.0,16.0,33843.0,5499.0,$1.91,Swipe Transaction,Vending Machine Product 2,Frostproof,FL,No
300.0,4.0,2007.0,6.0,12.0,11520.0,5813.0,$22.28,Swipe Transaction,Torres Ale House,Freeport,NY,No
1273.0,1.0,2016.0,12.0,13.0,71118.0,5411.0,$7.89,Swipe Transaction,Sonias Fine Foods,Shreveport,LA,No
1388.0,1.0,2012.0,2.0,8.0,44201.0,5411.0,$15.85,Swipe Transaction,Supermarket Chain 2,Atwater,OH,No
1598.0,1.0,2007.0,12.0,21.0,84078.0,5942.0,$16.58,Swipe Transaction,Bookstore Company 1,Vernal,UT,No
1519.0,2.0,2005.0,12.0,7.0,51694.67689524219,4784.0,$51.89,Online Transaction,Auto Toll Provider 1,ONLINE,CA,No
1079.0,0.0,2016.0,8.0,5.0,11727.0,5499.0,$2.84,Chip Transaction,Convenience Store Chain 1,Coram,NY,No
500.0,0.0,2016.0,11.0,19.0,62618.0,7832.0,$6.95,Chip Transaction,Adams Beardstown Theaters,Beardstown,IL,No
1321.0,0.0,2013.0,3.0,1.0,25701.0,5942.0,$14.00,Swipe Transaction,Bookstore Company 1,Huntington,WV,No
261.0,0.0,2017.0,12.0,30.0,51694.67689524219,4121.0,$25.39,Online Transaction,Ride Sharing Company 2,ONLINE,CA,No
567.0,0.0,2009.0,1.0,28.0,10710.0,7538.0,$115.65,Swipe Transaction,Camilas Car Repairs,Yonkers,NY,No
1168.0,1.0,2010.0,7.0,27.0,92173.0,5812.0,$8.35,Swipe Transaction,Johans Restaurant,San Ysidro,CA,No
1395.0,3.0,2015.0,3.0,23.0,68504.0,5812.0,$1.59,Swipe Transaction,Charleys Diner,Lincoln,NE,No
52.0,0.0,2019.0,9.0,22.0,84542.0,5411.0,$60.19,Chip Transaction,Supermarket Chain 2,Wellington,UT,No
229.0,5.0,2013.0,11.0,2.0,76148.0,5411.0,$6.69,Swipe Transaction,Supermarket Chain 2,Fort Worth,TX,No
791.0,3.0,2004.0,11.0,20.0,11235.0,3260.0,$883.57,Swipe Transaction,Airline Company 8,Brooklyn,NY,No
1233.0,3.0,2000.0,11.0,23.0,65804.0,5499.0,$1.06,Swipe Transaction,Convenience Store Chain 1,Springfield,MO,No
1769.0,0.0,2006.0,1.0,10.0,19962.0,5499.0,$26.14,Swipe Transaction,Vending Machine Product 2,Magnolia,DE,No
1753.0,2.0,2007.0,10.0,10.0,43772.0,5912.0,$85.77,Swipe Transaction,Savannas Pleasant City Drugs,Pleasant City,OH,No
549.0,0.0,2011.0,9.0,27.0,21093.0,5300.0,$58.55,Swipe Transaction,Wholesale Club 1,Lutherville Timonium,MD,No
151.0,1.0,2019.0,7.0,2.0,40456.0,5814.0,$9.70,Chip Transaction,Fast Food Chain 13,Mount Vernon,KY,No
410.0,1.0,2017.0,3.0,12.0,17554.0,5411.0,$12.45,Chip Transaction,King Supermarket,Mountville,PA,No
1723.0,0.0,2009.0,1.0,13.0,51694.67689524219,4900.0,$143.99,Online Transaction,Electric Utility 1,ONLINE,CA,No
486.0,0.0,2008.0,5.0,20.0,51694.67689524219,4784.0,$48.75,Online Transaction,Auto Toll Provider 6,ONLINE,CA,No
945.0,0.0,2010.0,10.0,25.0,51694.67689524219,4784.0,$26.70,Online Transaction,Auto Toll Provider 2,ONLINE,CA,No
385.0,0.0,2007.0,7.0,15.0,20019.0,5814.0,$49.77,Swipe Transaction,Fast Food Chain 1,Washington,DC,No
131.0,1.0,2019.0,4.0,24.0,55123.0,5814.0,$47.99,Swipe Transaction,Fast Food Chain 2,Saint Paul,MN,No
1051.0,0.0,2007.0,2.0,26.0,77084.0,5411.0,$77.88,Swipe Transaction,Supermarket Chain 1,Houston,TX,No
386.0,2.0,2019.0,4.0,7.0,33015.0,5814.0,$2.19,Chip Transaction,Fast Food Chain 1,Hialeah,FL,No
1647.0,2.0,2012.0,8.0,4.0,94123.0,5812.0,$5.35,Swipe Transaction,Adams Restaurant,San Francisco,CA,No
170.0,0.0,2014.0,11.0,24.0,94539.0,5541.0,$8.27,Swipe Transaction,Gas Station Company 1,Fremont,CA,No
1933.0,6.0,2018.0,11.0,29.0,27510.0,5411.0,$10.07,Swipe Transaction,Supermarket Chain 4,Carrboro,NC,No
1998.0,6.0,2019.0,12.0,29.0,46236.0,5651.0,$49.19,Chip Transaction,Clothing Store 4,Indianapolis,IN,No
454.0,1.0,2015.0,6.0,14.0,48071.0,5411.0,$100.40,Chip Transaction,Supermarket Chain 3,Madison Heights,MI,No
1603.0,1.0,2009.0,6.0,8.0,78945.0,5541.0,$48.51,Swipe Transaction,Gas Station Company 4,La Grange,TX,No
1159.0,0.0,2011.0,10.0,4.0,39047.0,4829.0,$80.00,Swipe Transaction,Money Transfer Company 1,Brandon,MS,No
848.0,1.0,2015.0,2.0,8.0,90240.0,5310.0,$25.07,Chip Transaction,Discount Store 2,Downey,CA,No
22.0,3.0,2013.0,7.0,8.0,89123.0,5541.0,$8.82,Swipe Transaction,Gas Station Company 1,Las Vegas,NV,No
323.0,2.0,2019.0,10.0,7.0,43204.0,4214.0,$16.06,Chip Transaction,Delivery Company 1,Columbus,OH,No
551.0,0.0,2015.0,2.0,17.0,51694.67689524219,4121.0,$19.77,Chip Transaction,Sergios Car Service,Mexico City,Mexico,No
1479.0,1.0,2009.0,5.0,15.0,54481.0,5813.0,$26.46,Swipe Transaction,Trents Ale House,Stevens Point,WI,No
161.0,3.0,2019.0,4.0,12.0,2176.0,5411.0,$6.46,Chip Transaction,Supermarket Chain 3,Melrose,MA,No
1662.0,0.0,2005.0,12.0,1.0,91915.0,4121.0,$23.44,Swipe Transaction,Green Car Service,Chula Vista,CA,No
1591.0,1.0,2014.0,10.0,22.0,60417.0,5499.0,$1.61,Swipe Transaction,Convenience Store Chain 3,Crete,IL,No
1423.0,1.0,2009.0,8.0,22.0,80227.0,5812.0,$2.50,Swipe Transaction,Amelies Eats,Denver,CO,No
20.0,0.0,2006.0,4.0,7.0,33411.0,7230.0,$15.00,Swipe Transaction,Gutierrez Nail Salon,West Palm Beach,FL,No
1763.0,1.0,2014.0,10.0,11.0,61761.0,3066.0,$476.14,Swipe Transaction,Airline Company 3,Normal,IL,No
1380.0,0.0,2005.0,4.0,6.0,85051.0,4829.0,$100.00,Swipe Transaction,Money Transfer Company 1,Phoenix,AZ,No
1211.0,1.0,2013.0,3.0,5.0,19004.0,5912.0,$41.58,Swipe Transaction,Reeses Rx,Bala Cynwyd,PA,No
35.0,3.0,2015.0,5.0,16.0,51694.67689524219,4784.0,$37.35,Online Transaction,Auto Toll Provider 4,ONLINE,CA,No
1425.0,0.0,2002.0,3.0,1.0,89032.0,4829.0,$140.00,Swipe Transaction,Money Transfer Company 1,North Las Vegas,NV,No
606.0,0.0,2007.0,10.0,22.0,90807.0,5912.0,$8.51,Swipe Transaction,Pharmacy Company 1,Long Beach,CA,No
1330.0,0.0,2017.0,1.0,1.0,92530.0,5814.0,$12.49,Chip Transaction,Fast Food Chain 1,Lake Elsinore,CA,No
673.0,4.0,2018.0,3.0,7.0,51694.67689524219,4784.0,$36.74,Online Transaction,Auto Toll Provider 1,ONLINE,CA,No
1862.0,0.0,2013.0,6.0,16.0,18102.0,8021.0,$186.35,Swipe Transaction,Nguyen Dentists,Allentown,PA,No
629.0,3.0,2008.0,11.0,9.0,51694.67689524219,4899.0,$137.97,Online Transaction,Digital Delivery Company 4,ONLINE,CA,No
82.0,2.0,2011.0,4.0,16.0,15015.0,5411.0,$12.47,Swipe Transaction,Supermarket Chain 2,Bradfordwoods,PA,No
840.0,3.0,2001.0,5.0,14.0,80202.0,7832.0,$30.27,Swipe Transaction,Remingtons Theaters,Denver,CO,No
1699.0,3.0,1997.0,1.0,24.0,46714.0,5411.0,$80.55,Swipe Transaction,Angelinas Supermarket,Bluffton,IN,No
962.0,0.0,2018.0,2.0,13.0,60712.0,3730.0,$157.37,Chip Transaction,Hotel and Resort Company 7,Lincolnwood,IL,No
1431.0,2.0,2017.0,12.0,14.0,60044.0,7538.0,$85.74,Chip Transaction,Auto Service Company 1,Lake Bluff,IL,No
885.0,4.0,2018.0,12.0,24.0,96797.0,4814.0,$41.15,Chip Transaction,Phone Service Provider 3,Waipahu,HI,No
168.0,1.0,2005.0,10.0,8.0,93906.0,5812.0,$4.54,Swipe Transaction,Elisabeths Restaurant,Salinas,CA,No
1578.0,3.0,2017.0,2.0,20.0,73044.0,4829.0,$60.00,Chip Transaction,Money Transfer Company 1,Guthrie,OK,No
1549.0,3.0,2011.0,10.0,10.0,16066.0,5499.0,$1.36,Swipe Transaction,Convenience Store Chain 1,Cranberry Twp,PA,No
358.0,3.0,2019.0,8.0,18.0,55113.0,5411.0,$6.54,Chip Transaction,Supermarket Chain 3,Saint Paul,MN,No
1471.0,1.0,2017.0,9.0,12.0,96744.0,7538.0,$89.91,Swipe Transaction,Auto Service Company 12,Kaneohe,HI,No
1372.0,2.0,2019.0,12.0,9.0,51694.67689524219,7349.0,$39.30,Online Transaction,Trash Collection Company 2,ONLINE,CA,No
1885.0,3.0,2018.0,6.0,14.0,30238.0,5812.0,$16.51,Chip Transaction,Restaurant Chain 5,Jonesboro,GA,No
1404.0,2.0,2008.0,7.0,15.0,10463.0,5499.0,$1.47,Swipe Transaction,Convenience Store Chain 3,Bronx,NY,No
1635.0,4.0,2003.0,12.0,2.0,51694.67689524219,5815.0,$8.30,Online Transaction,Digital Content Company 3,ONLINE,CA,No
409.0,0.0,2008.0,2.0,8.0,66409.0,4121.0,$19.19,Swipe Transaction,Joannas Taxi,Berryton,KS,No
1929.0,0.0,2006.0,6.0,23.0,91941.0,7210.0,$16.47,Swipe Transaction,Acme Martinizers,La Mesa,CA,No
358.0,1.0,1994.0,5.0,6.0,55113.0,5812.0,$65.69,Swipe Transaction,Restaurant Chain 7,Saint Paul,MN,No
433.0,3.0,2015.0,9.0,30.0,95621.0,5411.0,$1.26,Chip Transaction,Supermarket Chain 1,Citrus Heights,CA,No
132.0,3.0,2015.0,7.0,31.0,1841.0,4829.0,$180.00,Chip Transaction,Money Transfer Company 1,Lawrence,MA,No
1840.0,2.0,2016.0,7.0,19.0,1524.0,5812.0,$66.40,Swipe Transaction,Restaurant Chain 2,Leicester,MA,No
58.0,4.0,2009.0,5.0,5.0,20623.0,5912.0,$35.17,Swipe Transaction,El-Mafouk Drugs,Cheltenham,MD,No
97.0,2.0,2018.0,2.0,22.0,79110.0,5812.0,$9.83,Chip Transaction,Omars Restaurant,Amarillo,TX,No
1066.0,1.0,2003.0,8.0,17.0,90274.0,5541.0,$196.89,Swipe Transaction,Gas Station Company 2,Palos Verdes Peninsula,CA,No
195.0,2.0,2011.0,5.0,12.0,27705.0,5812.0,$72.90,Swipe Transaction,Restaurant Chain 4,Durham,NC,No
1925.0,4.0,2019.0,11.0,15.0,77082.0,5411.0,$11.58,Chip Transaction,Aarons Grocery,Houston,TX,No
253.0,2.0,2017.0,7.0,30.0,21742.0,5921.0,$11.74,Chip Transaction,Jakes Hagerstown Beverages,Hagerstown,MD,No
11.0,0.0,2015.0,8.0,26.0,34120.0,5912.0,$12.34,Chip Transaction,Westleys Naples Pharmacy,Naples,FL,No
1343.0,0.0,2013.0,6.0,26.0,51694.67689524219,4814.0,$111.15,Online Transaction,Phone Service Provider 4,ONLINE,CA,No
1080.0,1.0,2010.0,11.0,19.0,51694.67689524219,4784.0,$106.62,Online Transaction,Auto Toll Provider 6,ONLINE,CA,No
1127.0,0.0,2014.0,4.0,25.0,68104.0,5814.0,$17.31,Swipe Transaction,Fast Food Chain 1,Omaha,NE,No
372.0,5.0,2006.0,3.0,24.0,56560.0,5411.0,$5.02,Swipe Transaction,Supermarket Chain 2,Moorhead,MN,No
370.0,1.0,2010.0,10.0,30.0,22853.0,5942.0,$14.05,Swipe Transaction,Bookstore Company 1,Timberville,VA,No
1554.0,0.0,2007.0,7.0,25.0,92620.0,5912.0,$11.56,Swipe Transaction,Pharmacy Company 2,Irvine,CA,No
29.0,0.0,2002.0,11.0,13.0,19131.0,5812.0,$47.75,Swipe Transaction,Restaurant Chain 1,Philadelphia,PA,No
1239.0,2.0,2008.0,1.0,6.0,28104.0,5499.0,$0.39,Swipe Transaction,Convenience Store Chain 1,Matthews,NC,No
90.0,2.0,2008.0,11.0,10.0,96744.0,5541.0,$25.03,Swipe Transaction,Gas Station Company 2,Kaneohe,HI,No
81.0,5.0,2019.0,5.0,27.0,8003.0,5311.0,$102.62,Chip Transaction,Department Store 8,Cherry Hill,NJ,No
285.0,0.0,2007.0,8.0,23.0,14150.0,5310.0,$33.79,Swipe Transaction,Koras Price Cutters,Tonawanda,NY,No
585.0,0.0,2012.0,11.0,9.0,30339.0,5499.0,$19.25,Swipe Transaction,Convenience Store Chain 1,Atlanta,GA,No
269.0,0.0,2004.0,8.0,10.0,60074.0,8111.0,$802.03,Swipe Transaction,Alvaros Partners at Law,Palatine,IL,No
1693.0,2.0,2009.0,1.0,31.0,92620.0,5499.0,$0.71,Swipe Transaction,Convenience Store Chain 1,Irvine,CA,No
1278.0,4.0,2001.0,5.0,8.0,55921.0,3390.0,$149.71,Swipe Transaction,Car Rental Company 7,Caledonia,MN,No
77.0,1.0,2019.0,8.0,5.0,34222.0,5541.0,$29.94,Chip Transaction,Gas Station Company 3,Ellenton,FL,No
1486.0,2.0,2018.0,4.0,16.0,7632.0,4829.0,$100.00,Chip Transaction,Money Transfer Company 1,Englewood Cliffs,NJ,No
485.0,1.0,2017.0,4.0,25.0,98801.0,5499.0,$3.10,Chip Transaction,Convenience Store Chain 1,Wenatchee,WA,No
1821.0,0.0,2005.0,11.0,1.0,92804.0,5812.0,$36.40,Swipe Transaction,Maximilianos Restaurant,Anaheim,CA,No
1395.0,2.0,2010.0,12.0,28.0,68506.0,5411.0,$10.92,Swipe Transaction,Supermarket Chain 2,Lincoln,NE,No
1061.0,2.0,2009.0,7.0,5.0,83501.0,5411.0,$0.82,Swipe Transaction,Vans Foods,Lewiston,ID,No
1479.0,1.0,2007.0,12.0,15.0,54481.0,5813.0,$26.65,Swipe Transaction,Trents Ale House,Stevens Point,WI,No
995.0,0.0,2005.0,4.0,2.0,60619.0,5942.0,$26.79,Swipe Transaction,Bookstore Company 1,Chicago,IL,No
1076.0,3.0,2008.0,4.0,26.0,51023.0,5300.0,$63.46,Swipe Transaction,Thomas Hawarden Wholesale,Hawarden,IA,No
1549.0,1.0,2008.0,3.0,20.0,16066.0,5499.0,$1.27,Swipe Transaction,Convenience Store Chain 1,Cranberry Twp,PA,No
424.0,0.0,2012.0,12.0,27.0,11234.0,5812.0,$60.62,Swipe Transaction,Restaurant Chain 10,Brooklyn,NY,No
492.0,1.0,2013.0,4.0,4.0,94538.0,5411.0,$4.74,Swipe Transaction,Fisher Fine Foods,Fremont,CA,No
1418.0,1.0,2019.0,5.0,4.0,56301.0,5411.0,$2.46,Chip Transaction,Annalises Saint Cloud Gourmet Supplies,Saint Cloud,MN,No
584.0,0.0,2015.0,1.0,9.0,7755.0,5411.0,$7.53,Chip Transaction,Supermarket Chain 2,Oakhurst,NJ,No
80.0,0.0,2016.0,7.0,3.0,37931.0,5411.0,$154.26,Chip Transaction,Supermarket Chain 3,Knoxville,TN,No
550.0,1.0,2003.0,11.0,14.0,78044.0,5499.0,$1.58,Swipe Transaction,Vending Machine Product 1,Laredo,TX,No
597.0,1.0,2015.0,8.0,30.0,74085.0,5411.0,$41.13,Chip Transaction,Supermarket Chain 3,Yale,OK,No
488.0,1.0,2011.0,10.0,16.0,60046.0,5411.0,$142.38,Swipe Transaction,Sanders Market,Lake Villa,IL,No
586.0,2.0,2009.0,1.0,9.0,10016.0,7922.0,$73.37,Swipe Transaction,Robinson Theater,New York,NY,No
1037.0,3.0,2007.0,11.0,17.0,51694.67689524219,4784.0,$18.33,Online Transaction,Auto Toll Provider 1,ONLINE,CA,No
1010.0,0.0,2014.0,12.0,13.0,45693.0,5812.0,$5.18,Swipe Transaction,Restaurant Chain 13,West Union,OH,No
686.0,1.0,2018.0,8.0,8.0,98935.0,5300.0,$118.67,Chip Transaction,Wholesale Club 1,Mabton,WA,No
482.0,3.0,2019.0,8.0,20.0,51694.67689524219,4121.0,$12.72,Online Transaction,Ride Sharing Company 1,ONLINE,CA,No
970.0,2.0,2012.0,5.0,19.0,65276.0,5970.0,$26.55,Swipe Transaction,Crafts Store 1,Pilot Grove,MO,No
1210.0,2.0,2019.0,10.0,23.0,33133.0,7832.0,$10.57,Chip Transaction,Ikers Theaters,Miami,FL,No
895.0,0.0,2006.0,1.0,21.0,90731.0,5411.0,$100.77,Swipe Transaction,Karters San Pedro Grocery,San Pedro,CA,No
1998.0,2.0,2014.0,10.0,6.0,51694.67689524219,4784.0,$47.34,Online Transaction,Auto Toll Provider 1,ONLINE,CA,No
1688.0,0.0,2008.0,9.0,26.0,49504.0,5411.0,$11.06,Swipe Transaction,Aydins Fine Foods,Grand Rapids,MI,No
362.0,0.0,2020.0,2.0,10.0,11213.0,5499.0,$46.26,Chip Transaction,Convenience Store Chain 1,Brooklyn,NY,No
1986.0,1.0,2006.0,12.0,24.0,44070.0,5812.0,$54.63,Swipe Transaction,Restaurant Chain 4,North Olmsted,OH,No
1532.0,0.0,2010.0,2.0,21.0,51694.67689524219,7801.0,$308.00,Online Transaction,Online Casino 3,ONLINE,CA,No
420.0,0.0,2014.0,11.0,13.0,20147.0,4121.0,$61.56,Swipe Transaction,Edwards Car Service,Ashburn,VA,No
391.0,2.0,2012.0,5.0,23.0,51694.67689524219,4784.0,$28.26,Online Transaction,Auto Toll Provider 6,ONLINE,CA,No
936.0,2.0,2011.0,3.0,31.0,98661.0,5812.0,$20.92,Swipe Transaction,Abigails Restaurant,Vancouver,WA,No
1054.0,1.0,2006.0,2.0,20.0,1830.0,5411.0,$21.31,Swipe Transaction,Supermarket Chain 2,Haverhill,MA,No
1560.0,1.0,2009.0,9.0,11.0,34243.0,5211.0,$39.45,Swipe Transaction,Home Improvement Store 2,Sarasota,FL,No
732.0,1.0,2009.0,10.0,21.0,51694.67689524219,4899.0,$106.50,Online Transaction,Digital Delivery Company 4,ONLINE,CA,No
133.0,0.0,2017.0,7.0,24.0,97123.0,7922.0,$70.95,Chip Transaction,Angels Theatre,Hillsboro,OR,No
1233.0,3.0,2019.0,12.0,4.0,76133.0,5300.0,$51.12,Chip Transaction,Wholesale Club 1,Fort Worth,TX,No
575.0,2.0,2010.0,11.0,15.0,99508.0,5814.0,$14.20,Swipe Transaction,Fast Food Chain 2,Anchorage,AK,No
290.0,2.0,2015.0,4.0,14.0,91202.0,5912.0,$78.37,Chip Transaction,Pharmacy Company 1,Glendale,CA,No
1075.0,5.0,2009.0,1.0,18.0,44004.0,5411.0,$12.03,Swipe Transaction,Supermarket Chain 2,Ashtabula,OH,No
1335.0,3.0,2012.0,6.0,29.0,55449.0,7538.0,$33.67,Swipe Transaction,Auto Service Company 8,Minneapolis,MN,No
1366.0,3.0,2008.0,3.0,22.0,62012.0,5912.0,$101.34,Swipe Transaction,Pharmacy Company 3,Brighton,IL,No
692.0,0.0,2018.0,6.0,21.0,92084.0,5411.0,$7.11,Chip Transaction,Barnes Vista Market,Vista,CA,No
361.0,1.0,2017.0,3.0,30.0,5850.0,5300.0,$114.55,Swipe Transaction,Wholesale Club 1,Lyndon Center,VT,No
1895.0,0.0,2010.0,2.0,7.0,33880.0,3395.0,$107.25,Swipe Transaction,Car Rental Company 6,Winter Haven,FL,No
204.0,2.0,2011.0,8.0,22.0,29209.0,5310.0,$33.09,Swipe Transaction,Brians Discounters,Columbia,SC,No
927.0,3.0,2003.0,5.0,30.0,52501.0,5541.0,$10.45,Swipe Transaction,Gas Station Company 1,Ottumwa,IA,No
747.0,0.0,2012.0,9.0,5.0,8094.0,5651.0,$2.61,Swipe Transaction,Lonsdale Family Clothing,Williamstown,NJ,No
1333.0,0.0,2012.0,2.0,6.0,77521.0,4829.0,$80.00,Swipe Transaction,Money Transfer Company 1,Baytown,TX,No
1624.0,2.0,2018.0,4.0,3.0,32952.0,5411.0,$35.25,Chip Transaction,Lewis Market,Merritt Island,FL,No
1602.0,1.0,2011.0,12.0,13.0,51694.67689524219,4121.0,$9.41,Online Transaction,Ride Sharing Company 1,ONLINE,CA,No
555.0,3.0,2019.0,6.0,4.0,60973.0,4111.0,$116.29,Chip Transaction,Commuter Rail System 4,Wellington,IL,No
1929.0,0.0,2016.0,2.0,4.0,92882.0,3001.0,$869.23,Swipe Transaction,Airline Company 1,Corona,CA,No
1245.0,1.0,2004.0,11.0,14.0,60619.0,7349.0,$40.36,Swipe Transaction,Kendricks Chicago Hauling,Chicago,IL,No
530.0,1.0,2006.0,12.0,5.0,61025.0,7538.0,$44.42,Swipe Transaction,Auto Service Company 1,East Dubuque,IL,No
1370.0,3.0,2007.0,7.0,11.0,16662.0,3640.0,$163.22,Swipe Transaction,Hotel and Resort Company 5,Martinsburg,PA,No
395.0,0.0,2008.0,4.0,14.0,78228.0,5912.0,$4.94,Swipe Transaction,Theos San Antonio Rx,San Antonio,TX,No
1291.0,4.0,2012.0,1.0,1.0,67210.0,4829.0,$100.00,Swipe Transaction,Money Transfer Company 1,Wichita,KS,No
735.0,2.0,2019.0,9.0,6.0,23111.0,5211.0,$61.17,Chip Transaction,Home Improvement Store 1,Mechanicsville,VA,No
745.0,3.0,2017.0,5.0,30.0,67114.0,5912.0,$13.93,Chip Transaction,Blaires Drugs,Newton,KS,No
1934.0,2.0,2020.0,2.0,12.0,46933.0,5921.0,$11.18,Chip Transaction,White Wine and Liquor,Gas City,IN,No
905.0,0.0,2004.0,9.0,14.0,94505.0,5541.0,$5.63,Swipe Transaction,Gas Station Company 5,Discovery Bay,CA,No
1792.0,0.0,2014.0,4.0,10.0,91910.0,5812.0,$49.44,Swipe Transaction,Restaurant Chain 1,Chula Vista,CA,No
1372.0,1.0,2013.0,8.0,26.0,73012.0,5411.0,$71.58,Swipe Transaction,Supermarket Chain 1,Edmond,OK,No
1286.0,1.0,2015.0,4.0,6.0,92069.0,5912.0,$36.36,Swipe Transaction,Ramirez San Marcos Rx,San Marcos,CA,No
284.0,6.0,2010.0,8.0,21.0,17013.0,5300.0,$5.87,Swipe Transaction,Wholesale Club 1,Carlisle,PA,No
1663.0,2.0,2007.0,1.0,5.0,66801.0,9402.0,$13.11,Swipe Transaction,Delivery Company 3,Emporia,KS,No
1377.0,1.0,2019.0,8.0,29.0,61265.0,7832.0,$25.46,Chip Transaction,Labelle Theaters,Moline,IL,No
485.0,1.0,2013.0,2.0,24.0,98801.0,5814.0,$4.85,Swipe Transaction,Fast Food Chain 10,Wenatchee,WA,No
440.0,4.0,2015.0,6.0,17.0,53214.0,5499.0,$2.26,Chip Transaction,Convenience Store Chain 3,Milwaukee,WI,No
269.0,2.0,2007.0,9.0,27.0,60074.0,5499.0,$1.62,Swipe Transaction,Convenience Store Chain 3,Palatine,IL,No
1229.0,5.0,2011.0,9.0,14.0,12832.0,5942.0,$2.03,Swipe Transaction,Bookstore Company 1,Granville,NY,No
1779.0,4.0,2015.0,5.0,23.0,48197.0,5541.0,$57.72,Chip Transaction,Gas Station Company 11,Ypsilanti,MI,No
1039.0,5.0,2009.0,9.0,11.0,76040.0,5912.0,$81.49,Swipe Transaction,Pharmacy Company 1,Euless,TX,No
1028.0,2.0,2008.0,10.0,13.0,41311.0,5411.0,$7.44,Swipe Transaction,Callans Gourmet Supplies,Beattyville,KY,No
